retailer,retailer_id,invoice_date,region,state,city,gender_type,product_category,price_per_unit,units_sold,total_sales,operating_profit,operating_margin,sales_method
Amazon,1185732,2021-06-22,West,Alaska,Anchorage,Women,Athletic Footwear,53,90,4770.0,1717.2,0.36,Online
Amazon,1185732,2021-06-22,West,Alaska,Anchorage,Men,Apparel,60,84,5040.0,1814.4,0.36,Online
Amazon,1185732,2021-06-22,West,Alaska,Anchorage,Women,Apparel,67,126,8442.0,3545.64,0.42,Online
Amazon,1185732,2021-07-20,West,Alaska,Anchorage,Men,Street Footwear,63,182,11466.0,5274.36,0.46,Online
Amazon,1185732,2021-07-20,West,Alaska,Anchorage,Men,Athletic Footwear,59,111,6549.0,3078.03,0.47,Online
Amazon,1185732,2021-07-20,West,Alaska,Anchorage,Women,Street Footwear,53,102,5406.0,1946.16,0.36,Online
Amazon,1185732,2021-07-20,West,Alaska,Anchorage,Women,Athletic Footwear,51,75,3825.0,1453.5,0.38,Online
Amazon,1185732,2021-07-20,West,Alaska,Anchorage,Men,Apparel,61,91,5551.0,2164.89,0.39,Online
Amazon,1185732,2021-07-20,West,Alaska,Anchorage,Women,Apparel,67,130,8710.0,3919.5,0.45,Online
Amazon,1185732,2021-08-21,West,Alaska,Anchorage,Men,Street Footwear,59,163,9617.0,4327.65,0.45,Online
Amazon,1185732,2021-08-21,West,Alaska,Anchorage,Men,Athletic Footwear,56,106,5936.0,2671.2,0.45,Online
Amazon,1185732,2021-08-21,West,Alaska,Anchorage,Women,Street Footwear,54,102,5508.0,1982.88,0.36,Online
Amazon,1185732,2021-08-21,West,Alaska,Anchorage,Women,Athletic Footwear,53,68,3604.0,1441.6,0.4,Online
Amazon,1185732,2021-08-21,West,Alaska,Anchorage,Men,Apparel,62,65,4030.0,1531.4,0.38,Online
Amazon,1185732,2021-08-21,West,Alaska,Anchorage,Women,Apparel,67,104,6968.0,2926.56,0.42,Online
Amazon,1185732,2021-09-20,West,Alaska,Anchorage,Men,Street Footwear,64,131,8384.0,4024.32,0.48,Online
Amazon,1185732,2021-09-20,West,Alaska,Anchorage,Men,Athletic Footwear,55,91,5005.0,2402.4,0.48,Online
Amazon,1185732,2021-09-20,West,Alaska,Anchorage,Women,Street Footwear,50,59,2950.0,1121.0,0.38,Online
Amazon,1185732,2021-09-20,West,Alaska,Anchorage,Women,Athletic Footwear,50,56,2800.0,1092.0,0.39,Online
Amazon,1185732,2021-09-20,West,Alaska,Anchorage,Men,Apparel,62,60,3720.0,1488.0,0.4,Online
Amazon,1185732,2021-09-20,West,Alaska,Anchorage,Women,Apparel,64,84,5376.0,2204.16,0.41,Online
Amazon,1185732,2021-10-22,West,Alaska,Anchorage,Men,Street Footwear,68,113,7684.0,3611.48,0.47,Online
Amazon,1185732,2021-10-22,West,Alaska,Anchorage,Men,Athletic Footwear,60,77,4620.0,2217.6,0.48,Online
Amazon,1185732,2021-10-22,West,Alaska,Anchorage,Women,Street Footwear,59,46,2714.0,1085.6,0.4,Online
Amazon,1185732,2021-10-22,West,Alaska,Anchorage,Women,Athletic Footwear,59,42,2478.0,892.08,0.36,Online
Amazon,1185732,2021-10-22,West,Alaska,Anchorage,Men,Apparel,71,44,3124.0,1093.4,0.35,Online
Amazon,1185732,2021-10-22,West,Alaska,Anchorage,Women,Apparel,73,83,6059.0,2423.6,0.4,Online
Amazon,1185732,2021-11-21,West,Alaska,Anchorage,Men,Street Footwear,68,123,8364.0,4014.72,0.48,Online
Amazon,1185732,2021-11-21,West,Alaska,Anchorage,Men,Athletic Footwear,59,81,4779.0,2198.34,0.46,Online
Amazon,1185732,2021-11-21,West,Alaska,Anchorage,Women,Street Footwear,59,93,5487.0,2139.93,0.39,Online
Amazon,1185732,2021-11-21,West,Alaska,Anchorage,Women,Athletic Footwear,62,90,5580.0,2120.4,0.38,Online
Amazon,1185732,2021-11-21,West,Alaska,Anchorage,Men,Apparel,69,83,5727.0,2004.45,0.35,Online
Amazon,1185732,2021-11-21,West,Alaska,Anchorage,Women,Apparel,74,101,7474.0,3139.08,0.42,Online
Amazon,1185732,2021-12-20,West,Alaska,Anchorage,Men,Street Footwear,69,174,12006.0,5642.82,0.47,Online
Amazon,1185732,2021-12-20,West,Alaska,Anchorage,Men,Athletic Footwear,60,112,6720.0,3158.4,0.47,Online
Kohl's,1185732,2021-02-12,West,Wyoming,Cheyenne,Women,Athletic Footwear,35,425,148750.0,52062.5,0.35,In-store
Kohl's,1185732,2021-02-12,West,Wyoming,Cheyenne,Men,Apparel,50,500,250000.0,75000.0,0.3,In-store
Kohl's,1185732,2021-02-12,West,Wyoming,Cheyenne,Women,Apparel,40,600,240000.0,60000.0,0.25,In-store
Kohl's,1185732,2021-03-10,West,Wyoming,Cheyenne,Men,Street Footwear,40,820,328000.0,164000.0,0.5,In-store
Kohl's,1185732,2021-03-10,West,Wyoming,Cheyenne,Men,Athletic Footwear,40,525,210000.0,63000.0,0.3,In-store
Kohl's,1185732,2021-03-10,West,Wyoming,Cheyenne,Women,Street Footwear,30,550,165000.0,57750.0,0.35,In-store
Kohl's,1185732,2021-03-10,West,Wyoming,Cheyenne,Women,Athletic Footwear,35,400,140000.0,49000.0,0.35,In-store
Kohl's,1185732,2021-03-10,West,Wyoming,Cheyenne,Men,Apparel,50,450,225000.0,67500.0,0.3,In-store
Kohl's,1185732,2021-03-10,West,Wyoming,Cheyenne,Women,Apparel,40,550,220000.0,55000.0,0.25,In-store
Kohl's,1185732,2021-04-11,West,Wyoming,Cheyenne,Men,Street Footwear,40,800,320000.0,160000.0,0.5,In-store
Kohl's,1185732,2021-04-11,West,Wyoming,Cheyenne,Men,Athletic Footwear,40,500,200000.0,60000.0,0.3,In-store
Kohl's,1185732,2021-04-11,West,Wyoming,Cheyenne,Women,Street Footwear,30,500,150000.0,52500.0,0.35,In-store
Kohl's,1185732,2021-04-11,West,Wyoming,Cheyenne,Women,Athletic Footwear,35,425,148750.0,52062.5,0.35,In-store
Kohl's,1185732,2021-04-11,West,Wyoming,Cheyenne,Men,Apparel,50,425,212500.0,63750.0,0.3,In-store
Kohl's,1185732,2021-04-11,West,Wyoming,Cheyenne,Women,Apparel,40,550,220000.0,55000.0,0.25,In-store
Kohl's,1185732,2021-05-10,West,Wyoming,Cheyenne,Men,Street Footwear,50,820,410000.0,205000.0,0.5,In-store
Kohl's,1185732,2021-05-10,West,Wyoming,Cheyenne,Men,Athletic Footwear,45,525,236250.0,70875.0,0.3,In-store
Kohl's,1185732,2021-05-10,West,Wyoming,Cheyenne,Women,Street Footwear,40,500,200000.0,70000.0,0.35,In-store
Kohl's,1185732,2021-05-10,West,Wyoming,Cheyenne,Women,Athletic Footwear,40,450,180000.0,63000.0,0.35,In-store
Kohl's,1185732,2021-05-10,West,Wyoming,Cheyenne,Men,Apparel,50,475,237500.0,71250.0,0.3,In-store
Kohl's,1185732,2021-05-10,West,Wyoming,Cheyenne,Women,Apparel,55,600,330000.0,82500.0,0.25,In-store
Kohl's,1185732,2021-06-12,West,Wyoming,Cheyenne,Men,Street Footwear,50,850,425000.0,212500.0,0.5,In-store
Kohl's,1185732,2021-06-12,West,Wyoming,Cheyenne,Men,Athletic Footwear,45,600,270000.0,81000.0,0.3,In-store
Kohl's,1185732,2021-06-12,West,Wyoming,Cheyenne,Women,Street Footwear,40,525,210000.0,73500.0,0.35,In-store
Kohl's,1185732,2021-06-12,West,Wyoming,Cheyenne,Women,Athletic Footwear,40,500,200000.0,70000.0,0.35,In-store
Kohl's,1185732,2021-06-12,West,Wyoming,Cheyenne,Men,Apparel,50,500,250000.0,75000.0,0.3,In-store
Kohl's,1185732,2021-06-12,West,Wyoming,Cheyenne,Women,Apparel,55,650,357500.0,89375.0,0.25,In-store
Kohl's,1185732,2021-07-10,West,Wyoming,Cheyenne,Men,Street Footwear,50,875,437500.0,218750.0,0.5,In-store
Kohl's,1185732,2021-07-10,West,Wyoming,Cheyenne,Men,Athletic Footwear,45,625,281250.0,84375.0,0.3,In-store
Kohl's,1185732,2021-07-10,West,Wyoming,Cheyenne,Women,Street Footwear,40,550,220000.0,77000.0,0.35,In-store
Kohl's,1185732,2021-07-10,West,Wyoming,Cheyenne,Women,Athletic Footwear,40,500,200000.0,70000.0,0.35,In-store
Kohl's,1185732,2021-07-10,West,Wyoming,Cheyenne,Men,Apparel,50,525,262500.0,78750.0,0.3,In-store
Kohl's,1185732,2021-07-10,West,Wyoming,Cheyenne,Women,Apparel,55,700,385000.0,96250.0,0.25,In-store
Kohl's,1185732,2021-08-11,West,Wyoming,Cheyenne,Men,Street Footwear,50,850,425000.0,212500.0,0.5,In-store
Kohl's,1185732,2021-08-11,West,Wyoming,Cheyenne,Men,Athletic Footwear,45,625,281250.0,84375.0,0.3,In-store
Kohl's,1185732,2021-08-11,West,Wyoming,Cheyenne,Women,Street Footwear,40,550,220000.0,77000.0,0.35,In-store
Kohl's,1185732,2021-08-11,West,Wyoming,Cheyenne,Women,Athletic Footwear,40,525,210000.0,73500.0,0.35,In-store
Kohl's,1185732,2021-08-11,West,Wyoming,Cheyenne,Men,Apparel,50,500,250000.0,75000.0,0.3,In-store
Kohl's,1185732,2021-08-11,West,Wyoming,Cheyenne,Women,Apparel,55,675,371250.0,92812.5,0.25,In-store
Kohl's,1185732,2021-09-10,West,Wyoming,Cheyenne,Men,Street Footwear,50,800,400000.0,200000.0,0.5,In-store
Kohl's,1185732,2021-09-10,West,Wyoming,Cheyenne,Men,Athletic Footwear,45,600,270000.0,81000.0,0.3,In-store
Kohl's,1185732,2021-09-10,West,Wyoming,Cheyenne,Women,Street Footwear,40,525,210000.0,73500.0,0.35,In-store
Kohl's,1185732,2021-09-10,West,Wyoming,Cheyenne,Women,Athletic Footwear,40,500,200000.0,70000.0,0.35,In-store
Kohl's,1185732,2021-09-10,West,Wyoming,Cheyenne,Men,Apparel,50,500,250000.0,75000.0,0.3,In-store
Kohl's,1185732,2021-09-10,West,Wyoming,Cheyenne,Women,Apparel,55,600,330000.0,82500.0,0.25,In-store
Kohl's,1185732,2021-10-12,West,Wyoming,Cheyenne,Men,Street Footwear,55,775,426250.0,213125.0,0.5,In-store
Kohl's,1185732,2021-10-12,West,Wyoming,Cheyenne,Men,Athletic Footwear,45,600,270000.0,81000.0,0.3,In-store
Kohl's,1185732,2021-10-12,West,Wyoming,Cheyenne,Women,Street Footwear,45,500,225000.0,78750.0,0.35,In-store
Kohl's,1185732,2021-10-12,West,Wyoming,Cheyenne,Women,Athletic Footwear,45,475,213750.0,74812.5,0.35,In-store
Kohl's,1185732,2021-10-12,West,Wyoming,Cheyenne,Men,Apparel,55,475,261250.0,78375.0,0.3,In-store
Kohl's,1185732,2021-10-12,West,Wyoming,Cheyenne,Women,Apparel,60,600,360000.0,90000.0,0.25,In-store
Kohl's,1185732,2021-11-11,West,Wyoming,Cheyenne,Men,Street Footwear,55,750,412500.0,206250.0,0.5,In-store
Kohl's,1185732,2021-11-11,West,Wyoming,Cheyenne,Men,Athletic Footwear,45,575,258750.0,77625.0,0.3,In-store
Kohl's,1185732,2021-11-11,West,Wyoming,Cheyenne,Women,Street Footwear,45,520,234000.0,81900.0,0.35,In-store
Kohl's,1185732,2021-11-11,West,Wyoming,Cheyenne,Women,Athletic Footwear,45,500,225000.0,78750.0,0.35,In-store
Kohl's,1185732,2021-11-11,West,Wyoming,Cheyenne,Men,Apparel,55,475,261250.0,78375.0,0.3,In-store
Kohl's,1185732,2021-11-11,West,Wyoming,Cheyenne,Women,Apparel,60,575,345000.0,86250.0,0.25,In-store
Kohl's,1185732,2021-12-10,West,Wyoming,Cheyenne,Men,Street Footwear,55,800,440000.0,220000.0,0.5,In-store
Kohl's,1185732,2021-12-10,West,Wyoming,Cheyenne,Men,Athletic Footwear,45,600,270000.0,81000.0,0.3,In-store
Kohl's,1185732,2021-02-12,West,Wyoming,Cheyenne,Women,Athletic Footwear,32,123,3936.0,1889.28,0.48,Online
Kohl's,1185732,2021-02-12,West,Wyoming,Cheyenne,Men,Apparel,47,145,6815.0,2794.15,0.41,Online
Kohl's,1185732,2021-02-12,West,Wyoming,Cheyenne,Women,Apparel,38,174,6612.0,2578.68,0.39,Online
Kohl's,1185732,2021-03-10,West,Wyoming,Cheyenne,Men,Street Footwear,38,246,9348.0,5608.8,0.6,Online
Kohl's,1185732,2021-03-10,West,Wyoming,Cheyenne,Men,Athletic Footwear,37,131,4847.0,2132.68,0.44,Online
Kohl's,1185732,2021-03-10,West,Wyoming,Cheyenne,Women,Street Footwear,27,149,4023.0,1810.35,0.45,Online
Kohl's,1185732,2021-03-10,West,Wyoming,Cheyenne,Women,Athletic Footwear,33,112,3696.0,1737.12,0.47,Online
Kohl's,1185732,2021-03-10,West,Wyoming,Cheyenne,Men,Apparel,47,126,5922.0,2664.9,0.45,Online
Kohl's,1185732,2021-03-10,West,Wyoming,Cheyenne,Women,Apparel,37,165,6105.0,2258.85,0.37,Online
Kohl's,1185732,2021-04-11,West,Wyoming,Cheyenne,Men,Street Footwear,39,208,8112.0,5029.44,0.62,Online
Kohl's,1185732,2021-04-11,West,Wyoming,Cheyenne,Men,Athletic Footwear,39,140,5460.0,2457.0,0.45,Online
Kohl's,1185732,2021-04-11,West,Wyoming,Cheyenne,Women,Street Footwear,28,145,4060.0,1867.6,0.46,Online
Kohl's,1185732,2021-04-11,West,Wyoming,Cheyenne,Women,Athletic Footwear,33,119,3927.0,1845.69,0.47,Online
Kohl's,1185732,2021-04-11,West,Wyoming,Cheyenne,Men,Apparel,47,106,4982.0,2092.44,0.42,Online
Kohl's,1185732,2021-04-11,West,Wyoming,Cheyenne,Women,Apparel,36,149,5364.0,1877.4,0.35,Online
Kohl's,1185732,2021-05-10,West,Wyoming,Cheyenne,Men,Street Footwear,45,246,11070.0,7195.5,0.65,Online
Kohl's,1185732,2021-05-10,West,Wyoming,Cheyenne,Men,Athletic Footwear,41,152,6232.0,2492.8,0.4,Online
Kohl's,1185732,2021-05-10,West,Wyoming,Cheyenne,Women,Street Footwear,39,145,5655.0,2770.95,0.49,Online
Kohl's,1185732,2021-05-10,West,Wyoming,Cheyenne,Women,Athletic Footwear,39,131,5109.0,2554.5,0.5,Online
Kohl's,1185732,2021-05-10,West,Wyoming,Cheyenne,Men,Apparel,45,133,5985.0,2513.7,0.42,Online
Kohl's,1185732,2021-05-10,West,Wyoming,Cheyenne,Women,Apparel,52,156,8112.0,3244.8,0.4,Online
Kohl's,1185732,2021-06-12,West,Wyoming,Cheyenne,Men,Street Footwear,46,247,11362.0,7158.06,0.63,Online
Kohl's,1185732,2021-06-12,West,Wyoming,Cheyenne,Men,Athletic Footwear,42,168,7056.0,2892.96,0.41,Online
Kohl's,1185732,2021-06-12,West,Wyoming,Cheyenne,Women,Street Footwear,38,131,4978.0,2240.1,0.45,Online
Kohl's,1185732,2021-06-12,West,Wyoming,Cheyenne,Women,Athletic Footwear,38,140,5320.0,2500.4,0.47,Online
Kohl's,1185732,2021-06-12,West,Wyoming,Cheyenne,Men,Apparel,49,135,6615.0,2910.6,0.44,Online
Kohl's,1185732,2021-06-12,West,Wyoming,Cheyenne,Women,Apparel,50,163,8150.0,3015.5,0.37,Online
Kohl's,1185732,2021-07-10,West,Wyoming,Cheyenne,Men,Street Footwear,48,228,10944.0,7004.16,0.64,Online
Kohl's,1185732,2021-07-10,West,Wyoming,Cheyenne,Men,Athletic Footwear,44,163,7172.0,3083.96,0.43,Online
Kohl's,1185732,2021-07-10,West,Wyoming,Cheyenne,Women,Street Footwear,38,149,5662.0,2717.76,0.48,Online
Kohl's,1185732,2021-07-10,West,Wyoming,Cheyenne,Women,Athletic Footwear,39,150,5850.0,2749.5,0.47,Online
Kohl's,1185732,2021-07-10,West,Wyoming,Cheyenne,Men,Apparel,48,137,6576.0,2761.92,0.42,Online
Kohl's,1185732,2021-07-10,West,Wyoming,Cheyenne,Women,Apparel,51,196,9996.0,3598.56,0.36,Online
Kohl's,1185732,2021-08-11,West,Wyoming,Cheyenne,Men,Street Footwear,47,255,11985.0,7670.4,0.64,Online
Kohl's,1185732,2021-08-11,West,Wyoming,Cheyenne,Men,Athletic Footwear,43,163,7009.0,2873.69,0.41,Online
Kohl's,1185732,2021-08-11,West,Wyoming,Cheyenne,Women,Street Footwear,38,143,5434.0,2445.3,0.45,Online
Kohl's,1185732,2021-08-11,West,Wyoming,Cheyenne,Women,Athletic Footwear,38,147,5586.0,2737.14,0.49,Online
Kohl's,1185732,2021-08-11,West,Wyoming,Cheyenne,Men,Apparel,47,140,6580.0,2697.8,0.41,Online
Kohl's,1185732,2021-08-11,West,Wyoming,Cheyenne,Women,Apparel,52,196,10192.0,4076.8,0.4,Online
Kohl's,1185732,2021-09-10,West,Wyoming,Cheyenne,Men,Street Footwear,48,208,9984.0,6389.76,0.64,Online
Kohl's,1185732,2021-09-10,West,Wyoming,Cheyenne,Men,Athletic Footwear,44,150,6600.0,2838.0,0.43,Online
Kohl's,1185732,2021-09-10,West,Wyoming,Cheyenne,Women,Street Footwear,38,137,5206.0,2394.76,0.46,Online
Kohl's,1185732,2021-09-10,West,Wyoming,Cheyenne,Women,Athletic Footwear,38,135,5130.0,2513.7,0.49,Online
Kohl's,1185732,2021-09-10,West,Wyoming,Cheyenne,Men,Apparel,48,125,6000.0,2580.0,0.43,Online
Kohl's,1185732,2021-09-10,West,Wyoming,Cheyenne,Women,Apparel,52,174,9048.0,3619.2,0.4,Online
Kohl's,1185732,2021-10-12,West,Wyoming,Cheyenne,Men,Street Footwear,50,202,10100.0,6464.0,0.64,Online
Kohl's,1185732,2021-10-12,West,Wyoming,Cheyenne,Men,Athletic Footwear,44,174,7656.0,3062.4,0.4,Online
Kohl's,1185732,2021-10-12,West,Wyoming,Cheyenne,Women,Street Footwear,42,125,5250.0,2415.0,0.46,Online
Kohl's,1185732,2021-10-12,West,Wyoming,Cheyenne,Women,Athletic Footwear,41,119,4879.0,2244.34,0.46,Online
Kohl's,1185732,2021-10-12,West,Wyoming,Cheyenne,Men,Apparel,54,128,6912.0,3041.28,0.44,Online
Kohl's,1185732,2021-10-12,West,Wyoming,Cheyenne,Women,Apparel,55,150,8250.0,3052.5,0.37,Online
Kohl's,1185732,2021-11-11,West,Wyoming,Cheyenne,Men,Street Footwear,53,218,11554.0,7047.94,0.61,Online
Kohl's,1185732,2021-11-11,West,Wyoming,Cheyenne,Men,Athletic Footwear,42,167,7014.0,3016.02,0.43,Online
Kohl's,1185732,2021-11-11,West,Wyoming,Cheyenne,Women,Street Footwear,42,146,6132.0,3066.0,0.5,Online
Kohl's,1185732,2021-11-11,West,Wyoming,Cheyenne,Women,Athletic Footwear,42,135,5670.0,2778.3,0.49,Online
Kohl's,1185732,2021-11-11,West,Wyoming,Cheyenne,Men,Apparel,51,143,7293.0,2990.13,0.41,Online
Kohl's,1185732,2021-11-11,West,Wyoming,Cheyenne,Women,Apparel,55,161,8855.0,3453.45,0.39,Online
Kohl's,1185732,2021-12-10,West,Wyoming,Cheyenne,Men,Street Footwear,52,224,11648.0,7105.28,0.61,Online
Kohl's,1185732,2021-12-10,West,Wyoming,Cheyenne,Men,Athletic Footwear,44,168,7392.0,3030.72,0.41,Online
Foot Locker,1185732,2021-12-10,West,Wyoming,Cheyenne,Women,Street Footwear,45,550,247500.0,86625.0,0.35,In-store
Foot Locker,1185732,2021-12-10,West,Wyoming,Cheyenne,Women,Athletic Footwear,45,500,225000.0,78750.0,0.35,In-store
Foot Locker,1185732,2021-12-10,West,Wyoming,Cheyenne,Men,Apparel,55,500,275000.0,82500.0,0.3,In-store
Foot Locker,1185732,2021-12-10,West,Wyoming,Cheyenne,Women,Apparel,60,600,360000.0,90000.0,0.25,In-store
Foot Locker,1185732,2021-12-10,West,Wyoming,Cheyenne,Women,Street Footwear,44,165,7260.0,3339.6,0.46,Online
Foot Locker,1185732,2021-12-10,West,Wyoming,Cheyenne,Women,Athletic Footwear,44,135,5940.0,2910.6,0.49,Online
Foot Locker,1185732,2021-12-10,West,Wyoming,Cheyenne,Men,Apparel,54,145,7830.0,3523.5,0.45,Online
Foot Locker,1185732,2021-12-10,West,Wyoming,Cheyenne,Women,Apparel,56,174,9744.0,3507.84,0.36,Online
Foot Locker,1185732,2021-05-31,West,California,Los Angeles,Men,Street Footwear,45,475,213750.0,85500.0,0.4,Outlet
Foot Locker,1185732,2021-06-01,West,California,Los Angeles,Men,Athletic Footwear,45,275,123750.0,43312.5,0.35,Outlet
Foot Locker,1185732,2021-06-02,West,California,Los Angeles,Women,Street Footwear,35,275,96250.0,33687.5,0.35,Outlet
Foot Locker,1185732,2021-06-03,West,California,Los Angeles,Women,Athletic Footwear,40,125,50000.0,20000.0,0.4,Outlet
Foot Locker,1185732,2020-08-06,West,Washington,Seattle,Men,Street Footwear,45,1050,472500.0,212625.0,0.45,In-store
Foot Locker,1185732,2020-08-07,West,Washington,Seattle,Men,Athletic Footwear,45,850,382500.0,133875.0,0.35,In-store
Foot Locker,1185732,2020-08-08,West,Washington,Seattle,Women,Street Footwear,35,850,297500.0,74375.0,0.25,In-store
Foot Locker,1185732,2020-08-09,West,Washington,Seattle,Women,Athletic Footwear,40,700,280000.0,84000.0,0.3,In-store
Foot Locker,1185732,2021-05-31,West,California,Los Angeles,Men,Street Footwear,44,124,5456.0,2837.12,0.52,Online
Foot Locker,1185732,2021-06-01,West,California,Los Angeles,Men,Athletic Footwear,41,77,3157.0,1452.22,0.46,Online
Foot Locker,1185732,2021-06-02,West,California,Los Angeles,Women,Street Footwear,32,83,2656.0,1248.32,0.47,Online
Foot Locker,1185732,2021-06-03,West,California,Los Angeles,Women,Athletic Footwear,37,34,1258.0,654.16,0.52,Online
Foot Locker,1185732,2020-08-06,West,Washington,Seattle,Men,Street Footwear,44,273,12012.0,6606.6,0.55,Online
Foot Locker,1185732,2020-08-07,West,Washington,Seattle,Men,Athletic Footwear,41,221,9061.0,4439.89,0.49,Online
Foot Locker,1185732,2020-08-08,West,Washington,Seattle,Women,Street Footwear,34,230,7820.0,3049.8,0.39,Online
Foot Locker,1185732,2020-08-09,West,Washington,Seattle,Women,Athletic Footwear,38,175,6650.0,2660.0,0.4,Online
Foot Locker,1185732,2021-05-31,West,California,Los Angeles,Men,Street Footwear,36,147,5292.0,2381.4,0.45,Outlet
Foot Locker,1185732,2021-06-01,West,California,Los Angeles,Men,Athletic Footwear,31,91,2821.0,1156.61,0.41,Outlet
Foot Locker,1185732,2021-06-02,West,California,Los Angeles,Women,Street Footwear,24,94,2256.0,879.84,0.39,Outlet
Foot Locker,1185732,2021-06-03,West,California,Los Angeles,Women,Athletic Footwear,27,41,1107.0,509.22,0.46,Outlet
Foot Locker,1185732,2021-10-22,South,Texas,Dallas,Men,Street Footwear,45,425,191250.0,105187.5,0.55,Outlet
Foot Locker,1185732,2021-10-23,South,Texas,Dallas,Men,Athletic Footwear,45,225,101250.0,35437.5,0.35,Outlet
Foot Locker,1185732,2021-10-24,South,Texas,Dallas,Women,Street Footwear,35,225,78750.0,31500.0,0.4,Outlet
Foot Locker,1185732,2021-10-25,South,Texas,Dallas,Women,Athletic Footwear,40,75,30000.0,12000.0,0.4,Outlet
Foot Locker,1185732,2021-05-21,South,Tennessee,Knoxville,Men,Street Footwear,35,425,148750.0,59500.0,0.4,Outlet
Foot Locker,1185732,2021-05-22,South,Tennessee,Knoxville,Men,Athletic Footwear,35,225,78750.0,27562.5,0.35,Outlet
Foot Locker,1185732,2021-05-23,South,Tennessee,Knoxville,Women,Street Footwear,25,225,56250.0,19687.5,0.35,Outlet
Foot Locker,1185732,2021-05-24,South,Tennessee,Knoxville,Women,Athletic Footwear,30,75,22500.0,9000.0,0.4,Outlet
Amazon,1185732,2021-10-12,South,Alabama,Birmingham,Men,Street Footwear,40,450,180000.0,63000.0,0.35,Outlet
Amazon,1185732,2021-10-13,South,Alabama,Birmingham,Men,Athletic Footwear,40,250,100000.0,35000.0,0.35,Outlet
Amazon,1185732,2021-10-14,South,Alabama,Birmingham,Women,Street Footwear,30,250,75000.0,30000.0,0.4,Outlet
Amazon,1185732,2021-10-15,South,Alabama,Birmingham,Women,Athletic Footwear,35,100,35000.0,10500.0,0.3,Outlet
Foot Locker,1185732,2021-10-22,South,Texas,Dallas,Men,Street Footwear,44,111,4884.0,3418.8,0.7,Online
Foot Locker,1185732,2021-10-23,South,Texas,Dallas,Men,Athletic Footwear,41,68,2788.0,1310.36,0.47,Online
Foot Locker,1185732,2021-10-24,South,Texas,Dallas,Women,Street Footwear,33,56,1848.0,942.48,0.51,Online
Foot Locker,1185732,2021-10-25,South,Texas,Dallas,Women,Athletic Footwear,38,19,722.0,368.22,0.51,Online
Foot Locker,1185732,2021-05-21,South,Tennessee,Knoxville,Men,Street Footwear,32,119,3808.0,1904.0,0.5,Online
Foot Locker,1185732,2021-05-22,South,Tennessee,Knoxville,Men,Athletic Footwear,32,56,1792.0,878.08,0.49,Online
Foot Locker,1185732,2021-05-23,South,Tennessee,Knoxville,Women,Street Footwear,24,65,1560.0,748.8,0.48,Online
Foot Locker,1185732,2021-05-24,South,Tennessee,Knoxville,Women,Athletic Footwear,27,19,513.0,271.89,0.53,Online
Amazon,1185732,2021-10-12,South,Alabama,Birmingham,Men,Street Footwear,38,117,4446.0,2223.0,0.5,Online
Amazon,1185732,2021-10-13,South,Alabama,Birmingham,Men,Athletic Footwear,38,75,2850.0,1311.0,0.46,Online
